Unnamed: 0,QID,EID,QPA,PAA,IPA,Label
40938,VASoL_2007_5_28,161d-e118-5265-ca7c,0.0,0.2768902895991454,0.0,0
6047,Mercury_7043733,9baa-2f01-60c7-64fa,0.6,-0.026791547398101856,0.8999999999999999,0
60547,TIMSS_2007_8_pg101,f688-9579-bfb6-61d1,1.2,0.3028750343875268,0.6,0
58306,Mercury_SC_407571,cc29-4aa2-bdde-b794,1.2,0.0,0.0,0
16332,MSA_2015_5_8,f303-c24f-1db0-7fba,1.2,0.0,0.0,0
37932,Mercury_SC_409907,993f-8842-44c2-a93e,0.6,-0.7852941176470589,0.6,0
41533,OHAT_2008_5_31,1e3c-d850-399f-194e,0.0,0.0,0.0,0
55129,Mercury_411730,ea03-2c4d-ce79-eb78,0.0,0.3144903876051925,0.0,0
14105,Mercury_SC_405725,3338-5ddb-6fa9-7e2c,0.0284776925450384,-0.10625000000000008,0.8999999999999999,0
43164,VASoL_2009_3_13,d744-040d-9d5f-8442,0.0,0.0,0.0,0
19277,MCAS_2001_5_17,185e-29ab-4975-8d8b,0.0,0.0,0.0,0
46638,MCAS_2007_8_5189,f5f8-7058-655d-3bb5,0.8757407561138629,0.0,0.0,0
52318,Mercury_7213360,6853-0cee-5d2a-cf40,0.6,0.6,0.0,0
33474,NYSEDREGENTS_2006_4_16,79eb-3a4e-d5f4-4f1b,0.0,0.0,0.0,0
43318,Mercury_SC_413080,d0ac-a3a5-dadc-df10,0.0,0.0,0.0,0
17577,Mercury_7230265,d859-acc4-2509-b2e2,0.6,0.0,0.0,0
18879,Mercury_7043838,bbf1-262a-c774-3f47,1.2,0.6,0.0,0
57917,TIMSS_2007_8_pg100,3a17-08a8-4755-b109,0.0,0.0,0.0,0
32062,NYSEDREGENTS_2016_4_3,a872-f6a2-a467-59ec,0.0,0.0,0.0,0
1174,Mercury_SC_401150,9fc2-699f-7287-fc0d,0.0,0.0,0.0,0
34042,Mercury_SC_405233,75b7-e55a-c950-379a,0.0,0.0,0.0,0
6222,CSZ_2005_5_CSZ20330,1ed3-919d-4a4c-1be7,0.16660773808764373,0.7,0.0,0
42524,MSA_2012_5_31,9be9-a346-c5bb-8681,0.0,0.0,0.0,0
27694,Mercury_7040845,1021-be7c-f27d-2e9e,0.0,0.0,0.0,0
55222,Mercury_7038763,89b0-c697-2931-d544,4.2,-0.4,0.6,0
56855,MCAS_2007_8_5171,9b52-2462-8b7d-a431,0.0,0.0,0.0,0
41573,Mercury_SC_401154,55ae-b45b-9705-01ac,0.0,0.0,0.0,0
37226,ACTAAP_2008_7_5,e699-3aa0-0cda-d7c8,0.0,0.0,0.0,0
44140,LEAP__5_10314,2fd8-2d03-ccfe-ca27,0.0,0.0,0.0,0
26194,Mercury_7013773,0650-efe9-d232-4cfe,1.2,0.0,0.0,0
39981,MCAS_2004_8_16,776e-8805-7870-84a1,1.2999999999999998,0.0,0.0,0
62000,Mercury_SC_401184,2b97-8bcf-ad07-0e9e,0.6,0.0,0.0,0
35722,Mercury_SC_402631,2ffa-2399-dfe2-4856,0.7134752622551771,-0.06084858676407413,0.0,0
43129,NYSEDREGENTS_2011_4_24,3d31-0094-af9f-ff66,0.0,0.0,0.0,0
27769,Mercury_SC_LBS10030,2c2c-796c-ae5b-3565,0.6,0.0,0.0,0
57942,TIMSS_2011_8_pg24,481d-d730-fc26-caa0,0.0,0.0,0.0,0
25812,Mercury_SC_402262,3c4c-b5ad-4905-8bf8,0.0,0.0,0.0,0
418,Mercury_SC_417675,53cf-161f-7a43-8925,0.6,0.6,0.0,0
12170,Mercury_192745,462f-0e75-97ec-060c,0.6,0.0,0.0,0
53012,Mercury_401407,e2f3-220e-1d1b-e796,0.0,0.0,0.0,0
30769,Mercury_414102,d334-56dc-2e90-fe13,0.0,0.0,0.0,0
45176,MCAS_2007_8_5159,19b4-90e8-2af4-73ec,0.0,0.0,0.0,0
25628,NAEP_2000_4_S12+7,eb88-7190-51ea-a396,1.0375,-0.4,0.3,0
23272,Mercury_7044660,4201-f5ef-6bd3-f5b4,1.2,0.0,0.0,0
1698,MEA_2014_8_9,0b7b-cf23-e64f-4200,0.0,0.0,0.0,0
33830,Mercury_SC_408562,f600-5b56-acbf-75b9,0.0,0.0,0.0,0
2862,Mercury_7166933,498f-fdc8-87f9-36b3,0.0,0.0,0.0,0
51471,MDSA_2010_5_2,67df-136d-b6fe-3340,1.4592882749611225,0.0,0.0,0
43079,NYSEDREGENTS_2005_4_15,fac5-130b-6a7f-3503,0.0,0.0,0.0,0
55190,Mercury_7274348,626a-2149-91d3-248e,0.0,0.0,0.0,0
29619,MCAS_2004_9_1,3185-19ad-f45b-c4ed,1.3923117229267707,0.0,0.0,0
28624,Mercury_7158970,68ad-6205-4984-967b,0.0,0.0,0.0,0
25254,MCAS_1999_4_2,a720-b74f-a817-0f4f,1.2999999999999998,0.5911831028821801,0.0,0
65322,Mercury_SC_402028,14f6-328b-e26b-5e52,0.0,0.0,0.0,0
32147,Mercury_SC_401292,7a5a-d5b3-8af9-29c1,0.0,0.6,0.0,0
14341,Mercury_SC_400524,239b-02c3-400f-0319,0.0,0.0,0.0,0
7989,Mercury_7214305,496d-aaff-52fb-1417,0.0,0.6,0.0,0
58619,Mercury_SC_401204,c4fd-9041-d0b3-e478,0.0,0.0,0.0,0
22937,MCAS_2005_5_30,94cd-574c-c925-3eff,0.0,0.0,0.0,0
65147,Mercury_SC_405460,d24e-3153-b652-ccfa,0.7,0.6,0.0,0
23009,Mercury_SC_400155,941b-2c2b-0aae-ee3a,0.12390167026495102,-1.2566686354156935,1.5,0
25295,OHAT_2009_5_44,74dc-7ba7-e70b-60cf,0.0,0.0,0.0,0
6697,TIMSS_2007_8_pg97,9baa-2f01-60c7-64fa,0.6,0.3643969318645016,0.0,0
12094,Mercury_7085593,89b7-8583-941a-df9d,0.0,0.056429048453657586,0.0,0
29180,Mercury_SC_405796,26cb-7582-a17c-a0d6,0.6,0.0,0.0,0
28819,Mercury_SC_415702,824e-1bf6-29b5-9624,1.1999999999999995,0.0,0.0,0
35995,NYSEDREGENTS_2011_8_10,c681-db5c-096f-bade,0.0,0.0,0.0,0
441,Mercury_7010028,a466-06ef-e673-7a9e,0.0,0.15086233019442485,0.0,0
4694,Mercury_184275,f861-f54e-3435-b0e6,1.2,0.09999999999999998,0.0,0
42256,Mercury_7268170,7e9c-da3a-7c84-a251,1.2,0.6,0.0,0
37713,NYSEDREGENTS_2007_8_9,f58a-3073-53ae-87b4,0.0,0.0,0.0,0
2061,Mercury_7214515,bdca-92db-0673-38f6,1.2,0.0,0.0,0
2273,Mercury_416144,f5d1-54ee-c653-9285,0.0,0.0,0.0,0
45052,Mercury_SC_401321,5b69-37eb-8085-8e85,1.0719235750515632,0.6210526315789473,0.0,0
12282,NYSEDREGENTS_2007_8_32,be42-bfb1-ed75-4dbf,0.0,0.0,0.0,0
9775,ACTAAP_2010_5_16,30e6-16d1-5abe-2b83,0.0,0.0,0.0,0
51692,MCAS_2005_8_4,b6d6-89d9-43a5-fd91,1.2,0.0,0.0,0
53139,Mercury_7114048,0f01-9270-d298-1254,0.8449310189019434,0.0,0.0,0
59441,Mercury_SC_412487,a429-ec06-2e2a-f6f9,0.0,0.0,0.0,0
29453,NCEOGA_2013_5_41,cd70-98b0-e230-deaf,0.0,0.0,0.0,0
2816,Mercury_7057400,a466-06ef-e673-7a9e,0.0,0.0,0.0,0
11002,TIMSS_2003_8_pg17,a4c9-5ade-9cc2-f3f0,0.0,0.0,0.0,0
29212,Mercury_SC_405170,9214-e095-92ae-cfb6,3.0,0.7780584802649043,0.0,0
49778,Mercury_7015610,20e2-689d-b7c6-528a,0.6,0.0,0.0,0
6263,Mercury_7267925,eba3-66df-ea00-ebce,0.0,0.0,0.0,0
25883,TIMSS_2003_8_pg32,8b2e-d5ea-dff6-b7d1,2.4,-0.18101265822784812,0.8999999999999999,0
64938,Mercury_405468,d9fb-1dc4-4305-980c,0.6,0.0,0.0,0
58136,NYSEDREGENTS_2016_4_12,0b2c-f8af-7823-d253,0.0,0.0,0.0,0
41664,TAKS_2009_8_49,71c1-15bd-b699-64ee,1.2,-0.1602234582714941,0.8999999999999999,0
10813,Mercury_7017150,8379-1173-6c94-ddd3,0.6097696266360022,-0.004884813318001169,0.3,0
52587,Mercury_7009503,6831-cd26-375b-92e2,0.0,0.6570868444884121,0.0,0
55758,TIMSS_2003_4_pg16,73e5-00b0-22fd-e34e,0.8852050857618129,-1.0396516393442623,1.2,0
25195,MCAS_2007_5_4794,eb54-6da1-4c1e-fb6a,1.2,0.0,0.0,0
52645,Mercury_7032585,fd2a-39da-a450-4757,0.0,0.0,0.0,0
41328,Mercury_SC_409675,65bb-ee0e-f67d-f6d9,0.0,0.0,0.0,0
7649,MCAS_2003_8_2,a72b-b781-e72f-5fc8,2.4,0.0,0.0,0
35923,NYSEDREGENTS_2009_8_24,2ffa-2399-dfe2-4856,1.2,0.0,0.0,0
47211,NYSEDREGENTS_2011_4_16,b7e0-eb77-1c54-4642,0.0,0.0,0.0,0
16073,Mercury_7263673,af78-80dd-7ba9-a844,0.0,0.0,0.0,0
45056,Mercury_SC_401321,3c69-24d0-2ef2-5007,0.0,0.0,0.0,0
24070,Mercury_7132108,b560-68a2-6ddb-ce23,0.2335628964908971,0.0,0.0,0
2113,Mercury_7181580,93e7-26bc-363f-b089,0.0,0.0,0.0,0
3790,MCAS_2003_8_30,e838-2f71-4e61-66de,0.0,0.0,0.0,0
42910,TIMSS_2011_8_pg28,c04d-741d-16ea-6e15,0.0,0.0,0.0,0
54158,Mercury_7264075,9c5e-a6ea-6e77-4f1e,0.0,0.0,0.0,0
31798,AKDE&ED_2012_8_13,c371-ce24-824f-35a9,0.0,0.0,0.0,0
5055,Mercury_7135835,0285-a0b4-8c82-afce,0.9097606695716474,0.0,0.0,0
22919,VASoL_2010_5_31,4710-c993-7a19-bef2,1.279465834994959,0.0,0.0,0
1263,MDSA_2007_5_20,0285-a0b4-8c82-afce,2.104880334785824,0.0,0.0,0
60350,Mercury_SC_407568,19b4-90e8-2af4-73ec,0.0,0.0,0.0,0
42102,Mercury_SC_416105,7c13-177b-1402-1e61,0.0,0.0,0.0,0
59946,Mercury_7217385,8706-5989-0cbc-efd6,0.6,0.0,0.0,0
8203,Mercury_7138618,1a3c-40e8-0cfd-a83b,0.03068707560940936,0.5938868071067944,0.0,0
8482,Mercury_404985,90f7-2aac-1033-925c,1.2,0.0,0.0,0
49747,Mercury_406548,ead8-a51c-1949-4d56,0.0,0.0,0.0,0
64567,MCAS_2016_8_5,9625-ec8b-0759-7e59,1.00130702853231,0.0,0.0,0
23174,Mercury_7069563,f0cd-b7f6-bce4-9c6c,0.07203821334448113,0.4182033074268724,0.0,0
7934,Mercury_7085173,f5b2-aca4-88b1-e3a4,0.0,0.0,0.0,0
4316,MCAS_1998_8_7,5471-05b0-00bd-1669,0.0,0.0,0.0,0
12395,Mercury_SC_402640,267c-eccb-d689-03f9,0.6,0.0,0.0,0
55977,Mercury_SC_400838,4c65-5034-3cda-3150,0.0,0.3999999999999999,0.6,0
39880,Mercury_7186795,26fd-b88a-23f6-4c78,0.0,0.0,0.0,0
46398,MEA_2014_8_15,1761-802d-4af8-c594,1.863464051313502,-0.16826797434324894,0.6,0
12704,Mercury_7013423,b0fc-d00e-2723-8578,3.0,0.0,0.0,0
20241,Mercury_7143045,713f-c921-0aa1-83b1,0.0,0.0,0.0,0
25999,TIMSS_2003_4_pg24,e73f-198c-a896-b428,0.0,0.0,0.0,0
25635,NAEP_2000_4_S12+7,0af7-85dc-151c-8b69,0.0,0.0,0.0,0
43169,VASoL_2009_3_13,e269-a84d-abad-87b5,0.0,0.0,0.0,0
14858,NYSEDREGENTS_2006_4_27,647a-10a8-1a45-28e1,0.0,0.0,0.0,0
50273,TIMSS_1995_8_K12,b3e1-9cac-1d21-b360,2.0,0.0,0.0,0
60142,Mercury_SC_408343,e9ec-d6ef-e1a0-97fd,0.0,0.4578913978215394,0.0,0
10781,Mercury_7085575,d951-095d-6862-917c,1.2,0.0,0.0,0
29577,Mercury_7064348,785c-c7fc-c642-78ba,0.0,0.0,0.0,0
23622,Mercury_409817,d4de-2953-15c1-fd7f,1.4278483231412076,0.1126045057006847,0.0,0
51405,Mercury_7008628,69b4-687c-33bd-2f27,0.7057407003909723,0.0,0.0,0
44079,MCAS_2015_5_4,12ed-f3da-04db-3ddc,0.0,0.0,0.0,0
26786,Mercury_7223283,09c2-3e04-4343-223d,2.4545454545454546,-0.4,0.6,0
38638,Mercury_7141295,4946-32e7-a9ee-d5ed,0.0,0.0,0.0,0
55346,Mercury_7011060,2bfe-94db-9958-642d,0.0,0.0,0.0,0
15807,MDSA_2007_5_23,6162-d2c2-b79d-8b17,2.4,0.0,0.0,0
22643,Mercury_7056613,6fdb-9531-3440-bb07,0.0,0.0,0.0,0
32785,Mercury_SC_401336,142e-2fac-bb31-2e5d,0.16760160266275048,0.0,0.0,0
27763,Mercury_SC_LBS10030,dc50-7ca8-698c-e81b,0.0,0.0,0.0,0
27268,Mercury_7081463,1980-256d-b685-846c,0.0,0.0,0.0,0
22079,NYSEDREGENTS_2004_4_2,5e47-e0b9-a06f-d37b,0.0,0.0,0.0,0
39770,Mercury_7186813,975a-d2c3-58d4-53bc,0.0,0.0,0.0,0
49821,Mercury_7041318,2632-1bc0-8b19-01f1,0.7097141320784862,0.3918058585488152,0.3,0
10482,Mercury_SC_401651,e58d-03a1-b94d-942d,0.6,0.0,0.0,0
32369,MDSA_2011_4_2,ee27-6897-25e9-a3e2,0.0,0.0,0.0,0
50463,Mercury_SC_408290,9b65-3215-0384-875a,0.7426702801671489,0.0,0.0,0
39591,ACTAAP_2008_7_2,f334-c14f-693c-ad62,0.8652352329690681,0.0,0.0,0
47787,Mercury_185255,17d4-3f1e-ec31-de07,0.7988745164530208,0.0,0.0,0
3951,MEA_2010_8_4-v1,dcf5-2c9e-ba31-2aa0,0.0,0.6370739981650239,0.0,0
7735,Mercury_7086678,1d6c-6f57-9053-e16b,0.0,0.0,0.0,0
58147,MDSA_2007_4_35,f043-7ca6-4bc0-eead,0.0,0.0,0.0,0
33526,NYSEDREGENTS_2004_4_15,0bc0-292e-ad9a-9017,0.0,0.0,0.0,0
38271,Mercury_7084210,26c3-eec4-e1d0-fac5,0.0,0.0,0.0,0
7978,NYSEDREGENTS_2005_8_6,5f35-7680-908d-0f2f,1.2,0.0,0.0,0
15159,Mercury_409875,3148-e494-1210-32aa,1.2,1.2,0.0,0
47857,Mercury_SC_LBS10587,8943-36d2-8c4d-ab9e,0.1764631310682584,0.7584692358287409,0.0,0
34581,NYSEDREGENTS_2006_4_21,f3d7-58e4-df8d-4c5f,0.7161378424551111,0.0,0.0,0
10617,Mercury_405773,cfd8-43a2-1452-0ffb,0.0,0.0,0.0,0
34731,TAKS_2009_8_45,5386-344f-18f9-c1fe,0.6,0.0,0.0,0
13213,Mercury_7188720,d119-be00-3406-f858,1.2,0.0,0.0,0
31941,NYSEDREGENTS_2005_4_4,b46a-90cb-8c4d-8e3d,0.0,0.0,0.0,0
14689,NYSEDREGENTS_2016_4_10,4a67-0687-14c0-8fd6,0.0,0.0,0.0,0
52769,Mercury_7001418,d24b-948b-4f00-4b3c,0.0,0.0,0.0,0
37813,Mercury_404795,94cd-574c-c925-3eff,0.1641634789778903,-0.4,0.6,0
22030,AKDE&ED_2012_4_46,50fa-82d9-2062-4967,1.313474655840404,0.0,0.0,0
49251,MCAS_2016_5_13,7cbc-0612-e496-b589,0.0,0.0,0.0,0
41712,Mercury_SC_406677,0e62-10ed-825a-6a1b,0.9316655889813092,0.6,0.0,0
2811,Mercury_7057400,c13a-75d9-afb9-ad21,1.7999999999999998,0.3809425013057315,0.0,0
43840,Mercury_SC_LBS10271,0cfa-af72-38ef-3394,0.1983470749675037,0.6991735374837519,0.3,0
40975,Mercury_SC_408415,db10-d17e-ddad-d545,0.0,0.0,0.0,0
43309,Mercury_SC_413080,5e45-653c-e6dc-6c95,0.0,0.0,0.0,0
32715,OHAT_2007_8_23,9097-513f-034b-0454,0.6,0.3240248482430577,0.0,0
64078,MCAS_2000_4_17,4253-4b9e-1e5f-1742,1.2,0.0,0.0,0
7911,Mercury_7136045,fa7e-23e0-7d6f-6d2b,1.2,0.1783638634650634,0.0,0
62412,NYSEDREGENTS_2016_4_26,6466-dce6-76ee-12e1,0.9976958476046685,0.0,0.0,0
41123,CSZ10292,b872-e845-39f5-5b25,0.0,0.0,0.0,0
53049,Mercury_7008663,b770-254b-54ed-7b47,0.0,0.0,0.0,0
49997,NYSEDREGENTS_2007_8_5,dbc7-1c37-35fd-e1f8,0.0,0.0,0.0,0
21623,ACTAAP_2008_7_10,fc5f-2782-f40d-59a5,1.2,0.0,0.0,0
19418,Mercury_SC_400852,36e1-b93c-2ce0-866f,0.0,0.0,0.0,0
41538,OHAT_2008_5_31,e8bd-2e06-a432-695f,0.0,0.0,0.0,0
2164,MSA_2012_8_8,5095-dfd3-1847-a4a0,0.6875155684045118,0.7145859280674187,0.0,0
35451,TIMSS_2007_8_pg118,e576-3be7-5e76-3b07,0.0,0.0,0.0,0
57836,NCEOGA_2013_5_47,d1e5-99a8-b08b-6e3d,0.08728530936694158,-0.6000000000000001,0.8999999999999999,0
49039,NYSEDREGENTS_2004_4_9,7697-a428-b299-c144,0.6,0.0,0.0,0
7004,Mercury_SC_401243,496d-aaff-52fb-1417,0.0,0.0,0.0,0
55233,Mercury_7009415,b54e-51b6-ea89-e7cc,3.0,0.0,0.0,0
63133,VASoL_2007_3_22,b676-c9b3-bff8-a5c3,0.0,0.0,0.0,0
22389,Mercury_7064628,db4c-ac3e-ae05-92cb,0.0,0.0,0.0,0
39935,MCAS_2001_8_5,93d7-72a4-18fe-e1fe,0.6,0.1264655205705696,1.2,0
23998,ACTAAP_2009_7_13,2ce7-fd1a-22ed-5437,0.0,0.3799678560363153,0.0,0
59908,Mercury_LBS10959,cf45-38b5-9810-f308,1.7999999999999998,0.0,0.0,0
1912,Mercury_7043698,38a3-88df-f958-0049,0.6,0.0,0.0,0
22969,CSZ10278,2049-7f3d-b2f3-a0a3,0.7261192010781051,0.0,0.0,0
65229,Mercury_SC_400161,c6fc-f0bf-3b44-0bed,0.6736842105263158,0.0,0.0,0
17080,Mercury_7213063,4d12-5dbb-bcb0-8861,0.0,0.0,0.0,0
56357,MCAS_2011_5_17663,f32f-533a-5194-0d30,0.0,0.0,0.0,0
992,Mercury_SC_400176,f5d1-54ee-c653-9285,0.0,0.0,0.0,0
39771,Mercury_7186813,2167-5f58-b8bb-6a22,1.2,0.0,0.0,0
4049,Mercury_188633,e5b0-afaa-c77e-342b,0.0,0.0,0.0,0
34703,NYSEDREGENTS_2011_8_22,be92-5d86-af11-4b1d,0.6230769230769231,0.0,0.0,0
48290,Mercury_7283413,760d-a151-5c82-d6c5,0.0,0.0,0.0,0
51593,OHAT_2007_5_9,7532-01eb-475e-acbd,0.814121887792293,0.0,0.0,0
38504,MCAS_2000_8_5,816a-0510-1046-441e,2.8437660993279046,0.0,0.0,0
50291,NYSEDREGENTS_2007_8_13,1010-83ca-3ec4-bf7f,0.0,0.0,0.0,0
19611,Mercury_7093310,b2a3-bc18-29f0-d92b,1.2,0.0,0.0,0
10069,Mercury_7085505,a4fc-3a91-f430-5229,0.0,0.0,0.0,0
40146,MEA_2016_8_14,9828-4356-ffa4-f544,0.8404120287441004,1.944867033275496,0.8999999999999999,0
14503,Mercury_7090773,c707-5698-3407-a884,1.2,0.0,0.0,0
16615,Mercury_7031605,f1e8-deb1-0995-3aed,0.0,0.0,0.0,0
22765,Mercury_7168683,8b4a-4514-151c-a7b4,0.0,0.0,0.0,0
3906,Mercury_186218,cdb5-e990-e135-80fd,0.6,0.0,0.0,0
49215,NCEOGA_2013_5_60,8af3-1381-b634-8b97,1.2,-0.5553311849311989,0.6,0
27473,Mercury_7081445,7bc3-ba5f-c9ed-09c6,1.3919671123018555,-0.4,0.6,0
16972,Mercury_7213098,baa2-f46a-1f54-b0a2,0.0,0.0,0.0,0
10126,Mercury_7206080,be3e-88e4-2c3f-784c,1.4235730983638255,-0.7000000000000001,0.8999999999999999,0
51404,Mercury_7008628,efa5-5736-022e-c233,0.0,0.3552562687045814,0.0,0
8679,MCAS_2016_5_3,cd93-2714-3e29-9def,0.0,0.0,0.0,0
65094,Mercury_7171658,2289-d1d9-6a20-333c,0.0,0.0,0.0,0
40289,Mercury_416582,4a6a-b6ed-4f48-2580,0.6,-0.20000000000000007,0.6,0
41212,MCAS_1999_8_6,b221-8fe0-8d8a-0e36,0.0,0.0,0.0,0
30578,LEAP__7_10356,74c9-9ca4-3985-60ae,0.0,0.0,0.0,0
29153,Mercury_SC_415703,965e-d62d-3e68-c22c,2.128476821192053,0.0,0.0,0
10241,Mercury_7086188,9781-488e-fa55-705b,0.7064182476999781,0.6,0.0,0
44451,TAKS_2009_8_19,6a0e-b352-1831-e2b8,0.6664003587306595,0.0,0.0,0
323,AKDE&ED_2012_8_5,b4c6-2b18-f3a5-5096,0.0,0.0,0.0,0
10819,Mercury_7017150,5822-9815-bdf1-f406,0.0,0.0,0.0,0
44056,NYSEDREGENTS_2016_4_8,24a0-6fbe-c3ae-d6ee,0.0,-0.9934838103348058,1.2,0
33527,NYSEDREGENTS_2004_4_15,e0fe-14d9-9d28-87bb,0.0,0.0,0.0,0
38324,Mercury_7168630,3649-bc54-c404-3049,0.0,0.0,0.0,0
28588,Mercury_7120960,ba03-93bc-17f1-fa37,2.432957552024475,0.0,0.0,0
21636,AIMS_2009_4_10,5e75-4bbb-dae0-311f,3.878997860660762,0.0,0.0,0
46216,Mercury_SC_406041,c082-5c74-d788-63a8,0.0,-0.8,0.6,0
57809,NYSEDREGENTS_2016_4_25,3686-5795-31e5-b5e0,0.7,0.0,0.0,0
36927,TIMSS_2003_8_pg24,cdba-a39e-8a33-7324,0.0,0.9726822252352244,0.0,0
31342,NYSEDREGENTS_2011_8_14,68c1-5f2d-9e1c-4aad,0.0,0.0,0.0,0
49679,AIMS_2009_8_4,dbc7-1c37-35fd-e1f8,0.9923928373844356,-0.4,0.6,0
48402,Mercury_7263393,9b09-fb29-9b1b-d5fb,0.0,0.0,0.0,0
26248,Mercury_7269080,07d8-0ca8-fec7-7b13,0.6,0.6,0.0,0
36834,ACTAAP_2008_7_12,573c-8519-cfcd-55ab,0.6020548165118553,0.0,0.0,0
2394,Mercury_7163888,b39f-7795-d174-4d35,1.2,0.0,0.0,0
41839,MEAP_2005_8_7,34e8-bbe9-f951-3967,0.0,0.07979332840516151,0.3,0
21851,Mercury_7103285,27fc-fa35-26b0-5df7,0.0,0.0,0.0,0
3850,MSA_2015_5_24,a7f2-4b8b-fcff-3811,0.0,0.0,0.0,0
57587,Mercury_SC_416518,4a96-2fb6-33e3-a914,1.2,0.0,0.0,0
9108,Mercury_7207235,96ab-0b82-8d18-ca9a,0.0,0.0,0.0,0
25015,Mercury_182595,1d33-044e-3b43-901c,0.7643146817016899,0.09999999999999998,0.0,0
10040,Mercury_7015645,c0c4-a98d-fae5-b065,0.0,0.0,0.0,0
53315,AIMS_2009_8_11,c061-99eb-af59-1a01,0.0,0.0,0.0,0
1063,Mercury_SC_410898,e473-7297-61c1-56fa,0.0,0.0,0.0,0
25526,Mercury_7007718,81c7-3170-da45-e21d,0.0,0.0,0.0,0
11540,Mercury_SC_405455,3879-d557-003d-491a,0.0,0.0,0.0,0
7053,Mercury_SC_402635,2107-bbdb-3936-d0cb,0.24485933864133874,0.8829239573754033,0.6,0
64851,Mercury_LBS10054,1e89-96d1-bdf8-204e,0.0,0.0,0.0,0
55675,Mercury_7221743,7c7a-5e8a-8959-04d6,0.6,0.2,0.0,0
16578,Mercury_SC_401768,2a94-c730-703f-d4e6,0.0,0.0,0.0,0
38073,MCAS_2006_8_2,31c3-e6e4-d66d-1052,0.0,0.0,0.0,0
23501,Mercury_SC_400698,83a6-a1ca-cb77-fc0a,0.09780424547540696,1.1007022478682686,0.0,0
41546,OHAT_2008_5_31,ec9f-4f95-1610-56fd,0.0,0.0,0.0,0
59033,Mercury_7038553,6d51-d6e6-4789-d0b9,0.0,0.0,0.0,0
42573,NYSEDREGENTS_2011_8_24,0d30-e95c-b29a-8b17,0.0,0.0,0.0,0
20227,Mercury_7143045,a135-6a9e-497e-b96c,0.0,0.4164089989327875,0.0,0
11723,Mercury_SC_405927,e954-31b9-137b-012b,0.6,0.0,0.0,0
21644,AIMS_2009_4_10,1136-1a04-e6e6-5b99,0.0,0.0,0.0,0
40165,MEA_2016_8_14,bcea-1e23-1502-03b3,1.2,3.008910009062792,0.0,0
42529,MSA_2012_5_31,3d03-670e-3580-8f82,1.3900318370012434,-0.4,0.6,0
29061,OHAT_2010_5_37,7e55-15d2-7655-88f0,1.7999999999999998,-0.4,0.6,0
27042,Mercury_7164605,adbd-a12d-f086-3af2,0.0,0.0,0.0,0
71,MDSA_2009_4_30,0e85-1362-e513-8912,0.7,0.0,0.0,0
18615,OHAT_2007_5_39,21f6-d8fd-643e-9c6c,0.32914783684630866,0.0,0.0,0
36584,Mercury_SC_409886,2cb6-1dce-a7fd-b13a,0.0,0.0,0.0,0
27655,Mercury_7012618,1021-be7c-f27d-2e9e,0.0,0.0,0.0,0
53207,TIMSS_2007_8_pg7,cb74-f946-eef2-3ca5,0.754103143280246,0.9770515716401228,0.0,0
27398,Mercury_SC_402087,edb7-6580-cbd1-5273,1.2,0.0,0.0,0
24735,Mercury_SC_410572,6e6a-9e09-fc7c-fb89,0.2318037656023289,0.7074248002404085,0.0,0
19039,AKDE&ED_2008_4_17,13bf-8e7c-2585-a556,0.0,0.0,0.0,0
10757,MDSA_2007_5_50,6162-d2c2-b79d-8b17,1.2,0.0,0.0,0
45925,LEAP__7_10336,298b-ca93-e80a-a32d,0.0,0.0,0.0,0
21807,NYSEDREGENTS_2006_8_6,a466-06ef-e673-7a9e,0.0,0.0,0.0,0
55040,NCEOGA_2013_8_2,164b-feea-a717-7f89,0.9109565501817304,0.0021152352475339864,0.3,0
45434,NYSEDREGENTS_2009_4_25,f6ad-39ca-e8e1-b1d7,0.0,0.0,0.0,0
39490,OHAT_2007_8_25,8370-394e-7d79-4c14,0.0,0.0,0.0,0
30904,Mercury_417455,10ce-c060-90b9-b748,0.0,0.0,0.0,0
65135,Mercury_SC_405460,1368-7e6c-b1cf-28db,1.4638765667403422,0.3819382833701711,0.0,0
10986,TIMSS_2003_8_pg17,d4ac-e69f-474a-08ed,0.0,0.0,0.0,0
62899,TIMSS_2003_4_pg37,ad82-82a5-0304-0dbc,1.2,0.0,0.0,0
51248,Mercury_7018043,80f8-61b9-d6d9-202b,0.0,0.0,0.0,0
62322,MCAS_2008_5_5637,ecba-b67f-03a0-1140,0.3656809407654433,0.0,0.0,0
51244,Mercury_7018043,ac6c-8b89-38c2-4d03,0.0,0.0,0.0,0
59573,Mercury_SC_413301,3e94-319d-1ebd-7f62,0.0,0.0,0.0,0
22869,NYSEDREGENTS_2005_4_24,8701-c9ad-84a9-d821,0.0,0.0,0.0,0
44722,Mercury_7172778,b1c8-b2b3-3088-3bb5,0.0,0.0,0.0,0
13643,Mercury_405167,5ea5-9ddf-235c-1e56,0.0,0.2,0.3,0
26364,TIMSS_2011_8_pg118,e3bb-24f6-ffb3-cba0,0.0,0.6,0.0,0
64161,MCAS_2001_8_2,da33-1ca6-7580-bda5,0.6,0.3446689571568664,0.0,0
4327,Mercury_LBS10300,4e12-62f2-0830-d602,0.6,-0.7444444444444445,0.6,0
12490,Mercury_SC_411884,3ee7-7f5c-c890-460e,1.2,0.0,0.0,0
25903,Mercury_7211943,1e89-96d1-bdf8-204e,0.0,0.0,0.0,0
