Unnamed: 0,QID,EID,QPA,PAA,IPA,ISA,Label
45162.0,MCAS_2004_5_6,b4e7-dad7-cb84-1e31,0.6,0.0,0.0,2.7,0
14255.0,TAKS_2009_8_18,ecaa-986c-f0be-b665,0.0,0.0,0.0,0.0,0
51247.0,MCAS_2008_8_5690,daf6-36d5-585b-7a97,0.0,0.0,0.0,0.0,0
22820.0,MCAS_2009_5_6522,b043-79cc-a77e-e968,0.0,0.6,0.0,4.2,0
14408.0,Mercury_7042613,25a5-cdb3-1e66-e5a1,0.0,0.0,0.0,4.8,0
41414.0,Mercury_179603,c25b-67c9-2d33-9116,0.0,0.6,0.0,4.2,0
42160.0,Mercury_7136080,f4dc-5030-6255-a1f8,1.8,-0.398376623,1.2,2.4,0
10154.0,Mercury_7017150,1329-77cd-b953-e97a,0.0,0.6,0.3,4.2,0
44847.0,NCEOGA_2013_5_59,83b3-fd83-a8f1-e3f8,0.0,0.0,0.0,0.0,0
52169.0,NYSEDREGENTS_2004_8_25,a7ef-d177-991e-eec7,0.0,0.0,0.0,0.0,0
55632.0,VASoL_2010_5_40,def7-ed0f-010f-6b59,1.2,0.0,0.0,3.6,0
18621.0,MEA_2013_5_2,cdf2-1b98-7d70-6ea5,0.0,0.0,0.0,0.0,0
27825.0,NYSEDREGENTS_2009_8_11,d4b6-22d9-09f5-c87d,1.2,0.0,0.0,3.6,0
20847.0,TIMSS_1995_8_I17,0a6a-f5dd-7c73-ed64,0.0,0.0,0.0,0.0,0
59352.0,TIMSS_2003_4_pg5,7acf-d960-5965-ec12,0.6,0.0,0.0,4.2,0
1519.0,MEAP_2005_8_17,0be4-4606-4a12-f564,0.0,0.0,0.0,0.0,0
28121.0,NYSEDREGENTS_2005_4_30,4ee7-c063-03c2-f66d,1.2,0.0,0.0,3.6,0
14661.0,Mercury_7016818,56c8-cc89-2a22-4eea,0.0,0.0,0.0,0.0,0
145.0,Mercury_SC_401371,9ed6-4e8f-abab-588b,0.6,0.0,0.0,4.2,0
13691.0,NYSEDREGENTS_2006_4_27,e652-336a-b54e-a55c,0.0,0.0,0.0,0.0,0
5858.0,Mercury_7177695,cc3e-7951-f80d-9519,0.0,0.0,0.0,4.8,0
52797.0,Mercury_7085890,6afa-5932-3b3d-70f8,0.0,0.0,0.0,0.0,0
59657.0,Mercury_SC_400660,80f8-61b9-d6d9-202b,0.0,0.0,0.0,4.8,0
37597.0,MSA_2015_8_7,f083-819f-4cc4-3f6c,0.0,0.0,0.0,0.0,0
42881.0,NCEOGA_2013_8_12,9156-3212-805b-fd3d,0.0,0.0,0.0,0.0,0
56448.0,MCAS_2008_5_5647,23d7-086d-e662-8fd4,0.0,0.0,0.0,0.0,0
25526.0,Mercury_SC_402266,2ca1-e3e5-5ac9-95c7,0.0,0.0,0.0,0.0,0
5382.0,Mercury_7043750,2bf5-fc3f-1f49-84f1,0.6,0.357861817,0.0,3.6,0
16396.0,Mercury_7230545,d19a-a5c4-d04a-440b,0.6,0.24241975899999998,0.3,3.6,0
10014.0,Mercury_192763,c491-9f0f-8947-cd1b,0.0,0.0,0.0,0.0,0
5118.0,Mercury_SC_406712,3f7b-cfa6-5a8a-8190,0.0,0.0,0.0,0.0,0
33083.0,Mercury_SC_LBS10945,b872-e845-39f5-5b25,0.0,0.0,0.0,0.0,0
54701.0,Mercury_SC_416518,e04b-dd2f-feba-1e5f,1.2,0.0,0.0,3.6,0
36175.0,Mercury_7074883,acec-8f83-3b0f-c9b7,0.0,0.0,0.0,0.0,0
18968.0,Mercury_7183278,efd2-9d11-3f32-24cc,0.0,0.0,0.0,0.0,0
55508.0,Mercury_7011253,e8be-1ae3-8fb2-cd7a,0.0,0.0,0.0,0.0,0
21208.0,Mercury_7168683,9707-5248-1082-77ee,0.0,0.0,0.0,4.8,0
52334.0,Mercury_7274348,5434-afb0-0707-bade,0.0,0.0,0.0,0.0,0
10878.0,Mercury_417698,3a17-08a8-4755-b109,0.0,0.0,0.0,0.0,0
46108.0,Mercury_7188983,33ee-cd38-fb7f-73fc,0.0,0.0,0.0,0.0,0
38948.0,Mercury_SC_407290,06de-ca22-f447-d929,0.0,0.6,0.3,4.2,0
41574.0,NYSEDREGENTS_2009_4_26,aa86-c090-3f89-1a5d,0.0,0.6,0.0,4.2,0
35290.0,Mercury_SC_400991,0d2a-34ad-e231-a167,0.6,0.0,0.0,4.2,0
17600.0,Mercury_SC_401832,7dcd-a12c-54b1-a787,0.6,0.0,0.0,4.2,0
2959.0,MCAS_2008_8_5607,6700-1965-7952-abf5,0.6,0.0,0.0,4.2,0
46843.0,MCAS_2014_5_4,a6c5-e31b-ddaf-3dcf,1.2,0.0,0.0,2.833850183,0
37707.0,ACTAAP_2009_5_6,083a-29e5-a628-fb4b,0.0,0.0,0.0,0.0,0
38676.0,Mercury_SC_402126,4ebc-f5fc-b1d0-fe40,0.0,0.0,0.0,0.0,0
16393.0,Mercury_7230545,eacd-3358-450a-87db,0.0,0.0,0.0,4.8,0
45396.0,NCEOGA_2013_5_57,9a51-5b53-5884-94b8,0.0,0.0,0.0,3.0533079510000003,0
11748.0,Mercury_7005023,ba38-8be0-1133-f105,0.0,0.0,0.0,0.0,0
16869.0,Mercury_7245228,1af4-c273-5b80-34e6,0.0,0.0,0.0,4.8,0
37377.0,VASoL_2008_5_31,8370-394e-7d79-4c14,0.6,0.0,0.0,4.2,0
3498.0,Mercury_7222653,d711-ca1e-0766-bd59,0.0,0.0,0.0,4.8,0
6594.0,MCAS_2008_8_5715,8292-424e-53bc-30b2,0.6,0.0,0.0,4.2,0
4467.0,Mercury_7223020,0342-b4ed-ed5d-6fdf,0.0,0.0,0.0,0.0,0
6075.0,Mercury_7267890,6081-1b3a-dd4e-4611,0.6,0.0,0.0,3.976887275,0
44117.0,Mercury_7114818,a9e5-5d52-2c62-c27d,0.0,0.0,0.0,0.0,0
28814.0,LEAP__7_10356,5308-44ff-2f95-749f,0.0,0.6,0.0,4.2,0
19482.0,Mercury_7094693,3a3c-5e55-cdf3-017e,0.0,0.0,0.0,0.0,0
4309.0,Mercury_7100730,7c91-2886-7fe7-1b47,0.0,0.6,0.0,4.2,0
1797.0,Mercury_7180915,a9b2-1d5b-952e-8a8c,0.0,0.0,0.0,0.0,0
55649.0,VASoL_2010_5_40,d889-0f71-bb81-1eb9,0.0,0.0,0.0,4.8,0
10991.0,NYSEDREGENTS_2009_8_9,e094-f38a-c2c7-8407,0.0,0.0,0.0,0.0,0
6147.0,MCAS_2004_8_13,3122-8ae5-a9d0-83a8,0.0,0.0,0.0,0.0,0
62275.0,MSA_2015_8_37,5362-2978-ac5a-b0fa,0.0,0.0,0.0,3.581904484,0
26469.0,Mercury_7056630,4710-c993-7a19-bef2,0.0,0.360267083,0.3,4.2,0
10473.0,MDSA_2010_8_39,24d3-0886-1cda-f1c5,1.2,0.0,0.0,3.6,0
62053.0,Mercury_SC_LBS10647,f3f3-263b-5b12-95f3,0.0,0.0,0.0,0.0,0
44729.0,NYSEDREGENTS_2011_4_16,1b3f-b617-d7ef-1815,0.6,0.0,0.0,4.2,0
59404.0,Mercury_7132038,828f-50e9-c9a9-ae64,0.6,0.0,0.0,4.2,0
58317.0,Mercury_7223738,de4c-ca36-c336-540f,1.2,0.0,0.0,3.6,0
18520.0,MSA_2013_5_12,9066-bf57-f1ce-0134,0.6,0.6,0.0,3.6,0
3112.0,Mercury_7210718,dcf5-2c9e-ba31-2aa0,0.0,0.6,0.0,4.2,0
28078.0,VASoL_2007_3_5,3bbf-bcf5-c798-f7e7,0.0,0.0,0.0,0.0,0
52521.0,Mercury_7221253,ca54-bd0c-ae1b-f637,0.0,0.0,0.0,4.8,0
46070.0,Mercury_400815,8db3-1c06-bf5f-dd34,0.6,0.0,0.0,4.2,0
52724.0,Mercury_412149,c354-c737-b73a-6024,0.0,0.0,0.0,0.0,0
14750.0,MCAS_2007_8_5168,b69b-e805-6aa0-fa1d,0.0,0.0,0.0,0.0,0
7238.0,ACTAAP_2011_5_11,9b1c-6275-14cd-43e5,1.8,0.6,0.0,2.4,0
58336.0,Mercury_SC_400399,e25b-edcb-7b09-f967,1.2,0.0,0.0,3.339237764,0
34868.0,ACTAAP_2008_7_12,9a31-6857-9a85-8828,0.0,0.0,0.0,4.8,0
16090.0,OHAT_2007_5_23,4dde-29a9-1c36-dc87,0.0,0.0,0.0,4.8,0
41715.0,MEA_2014_5_13,0ff3-af70-ba28-efc5,0.0,0.0,0.0,0.0,0
33929.0,NAEP_2000_8_S11+12,034e-5eb5-eaf7-aab7,0.0,0.0,0.0,0.0,0
57380.0,TIMSS_2011_4_pg64,bab7-3d03-9fb2-d46d,0.0,0.0,0.0,4.8,0
58512.0,Mercury_7086118,d69e-2e8c-6faf-7c1d,1.2,0.0,0.0,3.6,0
1073.0,Mercury_SC_409672,b018-4375-d391-cb98,0.6,0.0,0.0,4.2,0
16494.0,Mercury_7234570,4505-3e07-cfda-f1f5,0.6,0.0,0.0,4.2,0
42943.0,VASoL_2007_3_23,349d-dd0e-2deb-7b57,0.0,0.0,0.0,0.0,0
38309.0,Mercury_416635,409a-a89f-e238-2bac,0.6,0.0,0.0,4.2,0
48232.0,NYSEDREGENTS_2007_8_33,4505-3e07-cfda-f1f5,0.0,0.0,0.0,0.0,0
10699.0,Mercury_7210928,06f5-8cbc-7ae5-111f,0.0,0.0,0.0,0.0,0
17263.0,Mercury_SC_401144,e5d8-c324-b947-ba63,0.6,0.0,0.0,4.2,0
28214.0,Mercury_414370,573c-8519-cfcd-55ab,0.6,0.0,0.0,4.2,0
17718.0,NYSEDREGENTS_2016_4_16,e67a-ccd5-2602-494d,0.0,0.0,0.0,0.0,0
19926.0,Mercury_SC_405337,d54d-acd6-6e17-7d59,0.0,0.0,0.0,0.0,0
58070.0,LEAP_2006_4_10274,3d47-6c34-3450-a5bb,0.0,0.0,0.0,4.8,0
34362.0,ACTAAP_2007_7_20,0c6c-e0fe-511c-38f9,0.0,0.0,0.0,0.0,0
62359.0,Mercury_7081498,0bbd-c06e-f04f-4a91,0.6,0.0,0.0,4.2,0
27447.0,Mercury_SC_405170,010a-f960-ad4b-537c,1.2,0.0,0.0,3.6,0
23994.0,Mercury_SC_400360,b913-a040-66e7-599a,0.6,0.6,0.0,3.6,0
22522.0,Mercury_SC_401169,0b18-91e7-5692-5753,0.0,0.0,0.0,0.0,0
37079.0,MCAS_2006_9_18,c583-5e80-c3f0-38a9,0.0,0.0,0.0,3.773184694,0
22274.0,ACTAAP_2007_7_21,c9b6-9842-0512-9757,0.6,0.0,0.0,4.2,0
44394.0,NYSEDREGENTS_2011_4_15,50be-644b-a1be-7fb1,0.0,0.6,0.0,4.2,0
19395.0,Mercury_7115360,b02c-8f78-137e-ce65,0.6,0.0,0.0,4.2,0
61217.0,MCAS_2007_8_5170,9115-927b-89d9-4234,0.0,0.0,0.0,0.0,0
15201.0,MCAS_2007_8_5174,a656-7ef5-baab-cce6,0.0,0.6,0.0,4.2,0
48821.0,NYSEDREGENTS_2006_8_12,d3ac-d13c-97bb-6a5a,0.0,0.0,0.0,4.8,0
11328.0,Mercury_405139,be42-bfb1-ed75-4dbf,0.0,0.0,0.0,4.8,0
47051.0,Mercury_401597,9cdf-f5b2-8eba-bfd3,0.0,0.0,0.0,0.0,0
7798.0,Mercury_SC_401674,f19b-c42a-1e31-cf13,0.0,0.0,0.0,0.0,0
22195.0,Mercury_7212695,5556-dcdd-4d0b-9327,0.0,0.6,0.0,3.483421986,0
17679.0,AKDE&ED_2008_4_17,4eea-4745-39cb-2779,0.0,0.0,0.0,0.0,0
51166.0,ACTAAP_2009_7_2,6d0b-5a2b-14b5-805d,1.2,0.0,0.0,3.6,0
17436.0,Mercury_SC_LBS10790,3b7d-6a35-e182-1176,1.2,0.0,0.0,3.6,0
52495.0,Mercury_7011060,59b8-3f62-8cdd-abf3,0.0,0.0,0.0,4.8,0
42535.0,Mercury_SC_415427,f1be-edf7-571a-be6f,0.6,0.0,0.0,4.2,0
37788.0,Mercury_178640,00b4-3f03-776a-be84,1.2,0.0,0.0,3.6,0
42749.0,Mercury_SC_409148,dd4a-59cf-dde4-11b2,0.0,0.0,0.0,0.0,0
57979.0,TAKS_2009_5_9,826e-4bd3-1390-0182,0.0,0.0,0.0,0.0,0
47122.0,Mercury_400056,65e8-ad8b-7ec0-23ce,0.6,0.0,0.0,4.2,0
48156.0,MCAS_2004_8_4,bbd6-0573-5b56-89c9,0.0,0.0,0.0,0.0,0
52498.0,Mercury_7011060,a334-8e9f-50ad-e0e9,0.6,0.6,0.3,3.481768916,0
44985.0,WASL_2005_8_11,ef15-b075-f83c-0d12,0.6,0.0,0.0,4.2,0
47998.0,Mercury_SC_408290,5d6b-b4b0-a77a-6df4,1.2,0.0,0.0,3.6,0
60579.0,Mercury_7214900,f600-5b56-acbf-75b9,0.0,0.0,0.0,0.0,0
26535.0,MEA_2016_5_1,a988-da0d-6d1a-f0b4,0.0,0.6,0.0,4.2,0
24545.0,Mercury_SC_401167,4201-f5ef-6bd3-f5b4,0.0,0.0,0.0,4.8,0
21290.0,VASoL_2010_5_31,48d9-21f5-7bf4-c99e,0.0,0.0,0.0,0.0,0
43577.0,MDSA_2009_8_44,5951-c5bc-d3b9-c818,2.4,0.0,0.0,2.4,0
37728.0,NYSEDREGENTS_2007_8_21,673d-b928-1d98-7e31,0.0,0.0,0.0,0.0,0
22870.0,Mercury_7126228,366a-ea76-9772-cd03,0.0,0.0,0.0,0.0,0
6254.0,MCAS_2016_8_9,f067-7b15-5fdc-bc3d,0.0,0.0,0.0,0.0,0
6617.0,Mercury_7214200,1f26-9d60-19b5-05d1,0.0,0.0,0.0,4.8,0
50625.0,TIMSS_2011_8_pg34,281d-889f-2ea8-3c89,0.0,0.0,0.0,0.0,0
39816.0,OHAT_2010_5_43,2b90-a4f5-326a-d34f,0.0,0.0,0.0,0.0,0
17116.0,Mercury_7043855,0b2c-f8af-7823-d253,1.2,0.0,0.0,3.6,0
1525.0,MEAP_2005_8_17,2ad2-04a7-e3e7-916a,0.0,0.0,0.0,0.0,0
28608.0,Mercury_SC_415540,4e5a-7bc2-924a-0d45,0.0,0.0,0.0,4.282785842,0
18324.0,VASoL_2007_3_16,075f-d7cb-993c-ade1,0.6,0.0,0.0,4.2,0
40691.0,NYSEDREGENTS_2005_4_15,b46a-90cb-8c4d-8e3d,0.0,0.0,0.0,0.0,0
52387.0,Mercury_7009415,ca54-bd0c-ae1b-f637,0.6,0.0,0.0,4.2,0
12189.0,LEAP__7_10347,462f-0e75-97ec-060c,0.0,0.0,0.0,0.0,0
36795.0,Mercury_SC_409381,1bed-956c-9b6f-cb9e,0.6,0.0,0.0,4.2,0
11894.0,AKDE&ED_2008_4_37,fc89-46d1-f058-2a39,0.0,0.6,0.3,4.1059963889999995,0
19430.0,Mercury_7251090,12dd-1f20-a24d-0921,0.0,0.0,0.0,4.8,0
3181.0,Mercury_7123410,c10a-dc84-f182-ff4d,0.6,0.0,0.0,4.2,0
13024.0,Mercury_405168,661c-7af5-8c9a-80e9,0.6,0.6,0.0,3.6,0
31875.0,AIMS_2009_4_18,489e-9103-cfb3-9d2e,0.0,0.9947714870000001,0.6,2.689542973,0
36897.0,NYSEDREGENTS_2007_8_12,6c0f-ee50-8f2c-401e,0.0,0.0,0.0,0.0,0
58876.0,VASoL_2007_5_37,0126-138a-d18e-6826,0.0,0.0,0.0,4.8,0
8962.0,Mercury_182018,e8ec-4518-aa04-2498,0.0,0.0,0.0,0.0,0
46489.0,NYSEDREGENTS_2005_4_2,75b4-ef48-f484-590d,0.0,0.0,0.0,4.326560155,0
39012.0,MCAS_1999_8_6,b63a-5449-2c11-e70d,0.0,0.0,0.0,4.8,0
13154.0,Mercury_SC_400570,5134-9d12-1ca3-27be,0.0,1.2,0.3,3.6,0
37209.0,Mercury_7188125,7763-e225-ec04-d3c9,0.0,0.0,0.0,0.0,0
24118.0,VASoL_2007_5_35,eb14-f908-f76d-7cf0,0.0,0.0,0.0,0.0,0
15416.0,Mercury_7115378,ebb4-ac9f-a65c-44c9,0.6,0.6,0.0,3.6,0
23695.0,MEA_2016_8_6,a15e-101d-6fea-e0b6,1.2,0.0,0.0,3.6,0
52066.0,MCAS_2007_8_5188,45fd-c59e-5a62-43ce,0.0,0.0,0.0,0.0,0
49644.0,Mercury_7164500,41db-9c72-bc14-db92,0.0,0.0,0.0,0.0,0
29930.0,NYSEDREGENTS_2005_4_14,affa-2d72-5000-4e10,0.0,0.0,0.0,0.0,0
50004.0,Mercury_7009503,e2f3-220e-1d1b-e796,0.0,0.0,0.0,0.0,0
1174.0,Mercury_SC_401836,e172-fe13-821d-196c,0.0,0.0,0.0,4.568905005,0
17783.0,NYSEDREGENTS_2006_4_4,a4ff-959e-a3ef-5a67,0.0,0.0,0.0,4.8,0
29205.0,MCAS_2008_8_5608,f346-e8eb-6338-4e34,0.0,0.0,0.0,4.8,0
43024.0,Mercury_SC_407380,b244-0786-b9b5-c70a,0.0,0.0,0.0,0.0,0
54696.0,Mercury_SC_416518,84e9-d492-aaeb-119f,0.0,0.0,0.0,0.0,0
28246.0,Mercury_7132195,56ab-4514-2109-0942,0.0,0.0,0.0,0.0,0
33954.0,Mercury_403701,5762-37c0-ce47-a745,0.0,0.0,0.0,0.0,0
33639.0,Mercury_7166653,2ffa-2399-dfe2-4856,0.0,0.6,0.0,4.2,0
48608.0,Mercury_SC_LBS10782,c457-baf0-ed17-9213,0.0,0.0,0.0,0.0,0
44199.0,Mercury_7245753,4dc5-13bf-3c46-af74,0.6,0.0,0.0,4.2,0
17782.0,NYSEDREGENTS_2006_4_4,ddd5-9774-f7cb-82f6,1.2,0.0,0.0,3.6,0
60075.0,NYSEDREGENTS_2004_4_20,9ba0-2d10-5992-46f5,0.0,0.0,0.0,0.0,0
47679.0,MCAS_2007_8_5165,a6ff-574e-11c6-a86c,0.0,0.6,0.3,4.2,0
10566.0,Mercury_7011218,8d8c-3057-ce7d-c4df,0.6,0.0,0.0,4.2,0
60275.0,NYSEDREGENTS_2016_4_19,0969-6f9e-9555-9731,0.0,0.0,0.0,0.0,0
22729.0,MEA_2014_8_3,2e9f-2245-d777-a68d,0.6,0.0,0.0,4.2,0
13229.0,ACTAAP_2007_7_23,e52b-5483-6739-4e8d,0.0,0.0,0.0,0.0,0
19877.0,NYSEDREGENTS_2009_4_1,6791-5d18-6261-a488,0.0,0.0,0.0,0.0,0
59489.0,Mercury_SC_414042,a6d5-689b-a3d2-be73,0.0,0.0,0.0,0.0,0
32086.0,Mercury_SC_LBS10951,3823-1fac-a50b-665f,0.0,0.338019378,0.3,4.2,0
418.0,Mercury_SC_417675,53cf-161f-7a43-8925,0.6,0.0,0.0,4.2,0
21910.0,MEA_2010_8_7-v1,4399-9824-93cb-c8e7,0.0,0.0,0.0,0.0,0
49828.0,Mercury_7001838,9b34-00dc-73a7-2307,0.0,0.0,0.0,0.0,0
24845.0,Mercury_SC_LBS10028,9306-4548-1473-330d,0.0,0.0,0.0,0.0,0
60376.0,AKDE&ED_2008_4_43,af9a-c935-366d-7d50,1.2,0.0,0.0,3.6,0
36052.0,MEA_2010_8_2-v1,1ea4-b6ed-401d-24bb,0.0,0.0,0.0,0.0,0
12678.0,NYSEDREGENTS_2004_4_19,4967-a59a-d4c4-9810,0.0,0.0,0.0,0.0,0
12495.0,Mercury_7215215,fecb-89ad-bb4e-7a8b,0.0,0.0,0.0,4.8,0
1707.0,MCAS_2008_8_5694,b789-c5df-3b5c-272b,0.0,0.0,0.0,0.0,0
36445.0,MCAS_2000_8_5,200e-dfdd-5b47-744d,1.2,0.0,0.0,3.509391229,0
2864.0,Mercury_7122763,5c63-e482-de31-72c0,0.0,0.0,0.0,4.8,0
44963.0,Mercury_400159,f7ca-cfe9-d8b4-11a4,0.0,0.0,0.0,0.0,0
1910.0,Mercury_7214603,cb34-8d7a-925d-de4d,1.2,0.0,0.0,3.6,0
40037.0,Mercury_SC_407186,a3c3-47f1-32ba-5c7f,0.0,0.0,0.0,0.0,0
16162.0,Mercury_7168560,d1f5-66f7-d352-a42b,1.2,0.0,0.0,3.6,0
,Mercury_7064278,e9c8-bf57-cfa7-0a12,0.0,0.0,0.0,0.0,0
41516.0,VASoL_2010_3_1,5d1e-750b-db59-6c30,0.0,0.0,0.0,0.0,0
28723.0,MDSA_2009_4_18,b22b-e4b1-9ec5-4b97,0.0,0.0,0.0,0.0,0
40937.0,Mercury_SC_415075,4533-919e-b56d-820b,0.6,0.0,0.0,4.2,0
52780.0,Mercury_7085890,fd2a-39da-a450-4757,0.0,0.0,0.0,4.8,0
7632.0,Mercury_7136045,be89-5384-6e6e-657b,0.0,0.0,0.0,4.8,0
24320.0,TIMSS_2003_4_pg24,b6b7-10ee-9aac-703e,0.0,0.0,0.0,0.0,0
21337.0,CSZ10278,a087-5c2c-b0d4-cb06,0.0,0.0,0.0,0.0,0
31398.0,NYSEDREGENTS_2011_4_23,3f3f-f2cb-ae3d-f238,0.0,0.0,0.0,0.0,0
26531.0,MEA_2016_5_1,cbb4-12c7-1491-f24b,0.0,0.0,0.0,0.0,0
20534.0,NYSEDREGENTS_2004_4_2,b4e1-ea6f-3c2d-fdac,0.6,0.0,0.0,4.2,0
35189.0,Mercury_7247870,a5ac-815e-8402-d5f8,0.0,0.0,0.0,3.216449732,0
1822.0,Mercury_7218120,363a-2bcb-006a-ecd5,0.0,0.0,0.0,0.0,0
54913.0,NCEOGA_2013_5_47,04ec-17a2-1dcb-c393,0.0,0.0,0.0,0.0,0
3261.0,AKDE&ED_2008_4_16,4cc8-7a19-e037-5eeb,1.2,0.0,0.0,3.6,0
61549.0,Mercury_LBS10054,f8bb-cff7-129e-84d7,0.0,0.0,0.0,4.8,0
39087.0,Mercury_7159863,c69c-a3e1-df55-5fc1,0.0,0.89539409,0.3,3.6,0
23722.0,Mercury_7083720,4bfe-b3d1-e09b-dfa8,0.6,0.0,0.0,4.2,0
441.0,Mercury_7010028,a466-06ef-e673-7a9e,0.0,0.0,0.0,4.377669867,0
56973.0,Mercury_SC_408356,5ede-59cb-d266-b4b0,0.0,0.0,0.0,0.0,0
32300.0,Mercury_SC_415467,705e-618a-5243-da20,0.0,0.6,0.0,4.2,0
49567.0,CSZ30564,4465-fcc1-3456-6eb9,0.0,0.0,0.0,0.0,0
2062.0,Mercury_7181580,27ac-0696-3449-6bd2,0.0,1.2,0.6,3.6,0
9519.0,Mercury_7085208,535b-5d9b-8cba-af89,0.0,0.0,0.0,0.0,0
61224.0,MCAS_2007_8_5170,c000-3986-2fd0-ebb0,0.6,0.0,0.0,3.4122423989999997,0
23140.0,Mercury_SC_401229,78f8-736c-2e89-8a68,0.0,0.0,0.0,4.8,0
38630.0,Mercury_SC_407394,0340-14ae-a023-ac50,1.16875,0.0,0.0,3.6,0
36357.0,LEAP__7_10344,18c9-8e1d-c07f-850a,0.0,0.0,0.0,4.8,0
51017.0,Mercury_7109025,a988-da0d-6d1a-f0b4,0.0,0.0,0.0,4.8,0
56506.0,Mercury_7042805,592f-eeca-3145-0e73,0.0,0.0,0.0,0.0,0
14976.0,Mercury_404099,a79c-967a-94d1-9d2a,0.0,0.0,0.0,4.8,0
10091.0,MDSA_2007_5_50,ef04-96f5-1898-e701,0.6,0.0,0.0,4.2,0
14443.0,Mercury_SC_405500,40b8-086d-439a-c9ba,0.0,0.0,0.0,0.0,0
44427.0,AKDE&ED_2012_4_44,1bed-956c-9b6f-cb9e,0.6,0.0,0.0,3.982995055,0
32238.0,Mercury_SC_405233,dc7e-8241-c2cf-b10a,0.0,0.0,0.0,4.8,0
40094.0,NYSEDREGENTS_2006_4_19,efc7-41dd-faac-fefe,0.0,0.0,0.0,0.0,0
51052.0,Mercury_402569,fcf2-562c-5997-2086,0.6,0.0,0.0,4.2,0
28848.0,MCAS_2003_8_20,9264-09ee-a495-1260,0.0,0.0,0.0,4.655470911,0
42084.0,Mercury_7268100,8635-6b8d-0003-dc16,0.0,0.0,0.0,0.0,0
10929.0,Mercury_SC_405927,3686-5795-31e5-b5e0,0.0,0.0,0.0,0.0,0
27740.0,OHAT_2007_8_37,f1d0-9676-5a63-6611,0.0,0.0,0.0,0.0,0
11423.0,Mercury_SC_405724,523a-4a3c-c4a9-e681,0.6,0.0,0.0,4.2,0
47457.0,NYSEDREGENTS_2007_8_10,7eb4-bb9c-8888-c3e1,0.0,0.0,0.0,0.0,0
27897.0,Mercury_7082635,9c1e-49a4-e39c-83ac,0.0,0.0,0.0,0.0,0
55233.0,Mercury_7083983,d69e-2e8c-6faf-7c1d,0.0,1.2,0.3,3.6,0
44707.0,NYSEDREGENTS_2011_4_16,6639-1b70-5a51-b9a1,0.0,0.6,0.9,4.2,0
61101.0,AKDE&ED_2008_4_5,213b-79e4-47ec-0581,0.0,0.0,0.0,0.0,0
57529.0,TIMSS_2007_8_pg101,6ad4-9728-128f-ca20,0.0,0.0,0.0,0.0,0
50594.0,TIMSS_2007_8_pg7,3029-78ca-6899-d72f,0.0,0.6,0.0,4.2,0
52333.0,Mercury_7274348,164b-feea-a717-7f89,0.0,0.0,0.0,0.0,0
48833.0,NYSEDREGENTS_2006_8_12,73c5-2c1f-a941-c351,0.0,0.0,0.0,0.0,0
3801.0,MCAS_2000_8_1,432f-babd-5745-f060,0.0,0.0,0.0,0.0,0
35685.0,NYSEDREGENTS_2011_8_9,d043-a668-7b2c-fc6f,1.2,0.0,0.0,3.6,0
21054.0,Mercury_7099435,8c5b-db43-e4a0-0974,0.0,0.0,0.0,0.0,0
26339.0,MCAS_2005_8_28,1f6c-e898-01cc-8759,0.0,0.0,0.0,4.8,0
30194.0,Mercury_SC_410573,8d5f-c046-b209-66c3,0.0,0.0,0.0,0.0,0
53669.0,Mercury_407675,dcbe-9523-4529-c54e,0.0,0.6,0.0,4.2,0
48864.0,Mercury_7008628,a135-6a9e-497e-b96c,0.0,0.0,0.0,4.8,0
4824.0,Mercury_7135730,5720-208c-fea0-628e,0.0,0.0,0.0,0.0,0
2121.0,MSA_2012_8_8,a466-06ef-e673-7a9e,0.6,0.6,0.3,3.6,0
2696.0,ACTAAP_2008_7_15,2ecb-0579-1d5f-6cd2,1.2,0.0,0.0,3.6,0
39712.0,Mercury_SC_408506,929a-8430-6ff0-efa2,0.0,0.0,0.0,0.0,0
50037.0,Mercury_7024150,2818-8851-75ee-2bbf,0.0,0.0,0.0,4.8,0
27269.0,Mercury_SC_400165,2d69-ee53-599f-9438,0.0,0.0,0.0,0.0,0
16547.0,Mercury_LBS10522,37ef-5fd6-ee65-4c27,0.0,0.0,0.0,0.0,0
28606.0,Mercury_SC_415540,86bd-c659-9db3-f443,0.0,0.0,0.0,0.0,0
17033.0,NYSEDREGENTS_2007_8_28,a215-0329-ae3c-d11d,1.2,0.0,0.0,3.6,0
30199.0,Mercury_SC_410573,ce2e-f178-dc1d-ad3c,0.6,0.0,0.0,4.2,0
1264.0,MSA_2013_5_36,9c18-1338-f2bf-3c80,1.2,0.0,0.0,3.6,0
44936.0,Mercury_400308,758d-0020-1f29-40b2,0.0,0.0,0.0,3.901897377,0
34406.0,Mercury_7271285,674e-7529-0467-83cd,0.0,0.0,0.0,0.0,0
15025.0,MCAS_2007_8_5162,9e91-0767-01f8-24ba,0.0,0.0,0.0,0.0,0
4149.0,Mercury_LBS10300,d567-d49e-293e-95bf,0.0,0.342958569,0.3,4.2,0
11568.0,Mercury_7191153,ada7-0fab-c1e3-99d7,0.0,0.0,0.0,0.0,0
60412.0,AKDE&ED_2008_4_21,c22d-d40d-4d02-796e,0.0,0.0,0.0,0.0,0
61640.0,Mercury_405468,3d31-0094-af9f-ff66,0.0,0.0,0.0,0.0,0
